4.043274,4.035584,4.0248814,4.0387551,4.0295588,4.0435911,3.9645506,3.9938836,3.9820711,3.9907124,3.9981646,3.9949935,3.9804855,4.001415,3.9892854,3.9929322,3.9881755,3.9814369,3.9723199,3.978345
4.0008601,3.9852422,3.9701794,3.9916638,3.9782658,3.9980853,3.9459995,3.9785036,3.9655812,3.9755703,3.9841323,3.9804855,3.9643128,3.9873035,3.9741433,3.9786621,3.9730334,3.9650263,3.955275,3.9617759
3.9877791,3.9702586,3.9539273,3.9773937,3.962965,3.9844495,3.9554336,3.9861143,3.9745397,3.9834981,3.9912674,3.9879377,3.9732712,3.9946764,3.9823089,3.9861936,3.9813576,3.9743018,3.9652641,3.9711307
3.9952313,3.9792964,3.9639164,3.9858765,3.9723199,3.9925358,4.0563549,4.0699115,4.0680088,4.0680881,4.0685638,4.0701493,4.0669782,4.0741925,4.0685638,4.0676917,4.0680088,4.0690394,4.0657097,4.0670575
4.0714178,4.0699115,4.0631728,4.070625,4.064917,4.0741925,4.0947256,4.0997994,4.1004337,4.0973418,4.095677,4.098531,4.0990066,4.1015435,4.0978175,4.0953598,4.0975004,4.1012264,4.0997994,4.099403
4.0967076,4.0998787,4.0959941,4.0987688,4.095677,4.1012264,4.0877491,4.093695,4.0932986,4.0909995,4.0898104,4.092268,4.0916338,4.0955184,4.0913166,4.0890969,4.0906824,4.0938536,4.0915545,4.0920302
4.0905239,4.092268,4.0876698,4.0915545,4.0878284,4.0943292,4.139835,4.1372188,4.1418962,4.1351576,4.1304801,4.1350783,4.1405485,4.1370602,4.1363467,4.1317486,4.1359503,4.1431647,4.1437989,4.1417377
4.1303216,4.1395971,4.1393593,4.1359503,4.1360296,4.1369017,4.1778093,4.1673446,4.1747174,4.1650455,4.158069,4.1641734,4.173449,4.1650455,4.1667103,4.1604473,4.1665518,4.1764616,4.1786814,4.1751138
4.1568798,4.1707535,4.1732904,4.1650455,4.1680581,4.1653626,4.1564042,4.1507754,4.1557699,4.1479214,4.1425304,4.1476835,4.1540258,4.148952,4.1490313,4.1437196,4.1486349,4.156642,4.1577519,4.1553735
4.1408656,4.1514889,4.152361,4.1472871,4.148397,4.1482385,4.1343648,4.1334134,4.136426,4.1304801,4.1267541,4.130718,4.1347612,4.1326999,4.1312729,4.1270712,4.1308765,4.1372188,4.136981,4.1356332
4.1254856,4.1330963,4.1317486,4.1299252,4.1294495,4.1314315,4.0952013,4.0991652,4.0983724,4.0959941,4.0948842,4.0971832,4.0964697,4.1002751,4.0959941,4.0938536,4.0952806,4.0984517,4.0960733,4.0964697
4.0944878,4.0961526,4.0914752,4.0955184,4.091713,4.0982931,4.0565135,4.0098978,3.9988781,4.0056168,4.0118798,4.0095014,3.9967376,4.015368,4.0039519,4.0069645,4.0026835,3.9976097,3.9892062,3.9944385
4.0132275,3.9998295,3.9861143,4.0053789,3.9931701,4.0113248,3.9720028,3.9823882,3.9695451,3.9792171,3.9873828,3.9838945,3.9679596,3.9906332,3.977473,3.9818333,3.9765216,3.9687524,3.9590804,3.9655812
3.9906332,3.9733505,3.9574948,3.9806441,3.9660569,3.9873035,3.9480607,3.9845287,3.9727955,3.9818333,3.9896818,3.98659,3.9713685,3.9933286,3.9806441,3.9845287,3.9795342,3.9724784,3.9630443,3.9693073
3.9909503,3.9744604,3.9589218,3.9812783,3.9877791,4.0179842,3.9889683,4.0129897,4.0045862,4.0103735,4.0154473,4.0140203,4.0032384,4.0195698,4.0095014,4.0115626,4.0086293,4.0047447,3.9974511,4.0018114
4.0193319,4.008233,3.9957863,4.0128311,4.0018114,4.018222,3.9890476,4.049537,4.0459694,4.0478721,4.0497748,4.0506469,4.0446217,4.0550864,4.0477928,4.0477136,4.0470793,4.0467622,4.0420848,4.0444632
4.0528667,4.0481892,4.0395479,4.0502505,4.042719,4.0542937,4.0363768,4.0580197,4.0545315,4.0555621,4.0569099,4.0579405,4.0528667,4.0621422,4.055245,4.0550072,4.0545315,4.0550072,4.0506469,4.0527874
4.0590504,4.0555621,4.0477928,4.0570684,4.050409,4.0610323,4.0450974,4.0698322,4.067771,4.0674539,4.067771,4.0695151,4.0661854,4.0733997,4.0673746,4.066344,4.0668196,4.0683259,4.0645998,4.0661854
4.0696737,4.0680881,4.0613494,4.0688809,4.0631728,4.0723691,4.0600017,4.1043183,4.1060624,4.1024156,4.099958,4.1034462,4.1046354,4.1061417,4.1029706,4.0998787,4.1026534,4.1072516,4.1059831,4.1054282
4.1009886,4.1051904,4.1020985,4.1036048,4.1010679,4.1060624,4.1038426,4.090286,4.0890969,4.0869563,4.0857672,4.0881455,4.0871942,4.0914752,4.0867978,4.0846573,4.0862428,4.0894932,4.0871149,4.087432
4.0864014,4.0878284,4.0828339,4.0872735,4.0833095,4.0901275,4.083151,4.0692773,4.065789,4.065789,4.066344,4.067771,4.0638863,4.0716556,4.0654719,4.0644413,4.0645998,4.065789,4.0619837,4.0635692
4.0673746,4.0653926,4.0581783,4.0662647,4.0601603,4.0698322,4.0563549,4.0719727,4.0695151,4.0691187,4.0694358,4.07118,4.067771,4.074906,4.0691187,4.067771,4.0684052,4.0698322,4.0662647,4.0676124
4.0707836,4.0693565,4.0626179,4.0700701,4.064362,4.0735583,4.0611909,4.0889383,4.0879077,4.0860843,4.0848951,4.087432,4.0864807,4.0907617,4.0860843,4.0839438,4.0856879,4.0887005,4.0864807,4.0867978
4.0860843,4.0875113,4.0823582,4.0869563,4.0828339,4.0898896,4.082596,4.0894932,4.0890176,4.0867185,4.0857672,4.0883833,4.0871942,4.0915545,4.0869563,4.0847365,4.0864014,4.0896518,4.0871149,4.0875906
4.0867185,4.087987,4.0829131,4.0875113,4.0834681,4.090286,4.0832303,4.0814069,4.0799006,4.0786321,4.0782357,4.0802177,4.0779186,4.0837059,4.0784736,4.0766502,4.0777601,4.0801384,4.0772051,4.0781564
4.0791078,4.0789492,4.0730826,4.0790285,4.0741925,4.0821996,4.072607,4.0505676,4.0397857,4.0420055,4.0446217,4.0448595,4.0374867,4.0493784,4.0411335,4.0414506,4.0401821,4.0391515,4.0338399,4.0366939
4.0462073,4.0399443,4.0302723,4.0424812,4.0340777,4.0470001,4.0263084,4.042719,4.0367732,4.0396272,4.0420848,4.0424812,4.0349498,4.0470001,4.0387551,4.0392308,4.0381209,4.0367732,4.0313822,4.0342362
4.0443046,4.0380416,4.0282111,4.0407371,4.032175,4.0450974,4.0240886,4.0534216,4.0661061,4.0661854,4.0665818,4.0684052,4.0646791,4.0721313,4.0661061,4.0650755,4.0654719,4.0669782,4.0634107,4.0648377
4.0685638,4.0668989,4.060081,4.0676917,4.0618251,4.07118,4.0585747,4.0733205,4.1024949,4.0991652,4.0970247,4.1003544,4.1013057,4.103367,4.0997994,4.0968661,4.099403,4.1038426,4.1024156,4.1020985
4.0981346,4.1019399,4.0983724,4.1004337,4.0978175,4.1028913,4.099958,4.1032084,4.1108984,4.1064588,4.1039219,4.1072516,4.1091543,4.1100263,4.107093,4.1036841,4.1064588,4.1116912,4.110502,4.1098678
4.1041597,4.1089957,4.1059831,4.107093,4.1050318,4.1092335,4.1081237,4.1060624,4.0707043,4.0700701,4.0703079,4.0718142,4.0683259,4.075461,4.0694358,4.0680881,4.068643,4.0702286,4.0665818,4.0680088
4.0708628,4.0694358,4.0624593,4.0699115,4.0642035,4.073479,4.060953,4.0715763,4.0469208,4.0483478,4.050409,4.050964,4.0446217,4.0554036,4.047555,4.0474757,4.0468415,4.0465244,4.0414506,4.0439875
4.0517568,4.0468415,4.0378831,4.048982,4.0413713,4.0531838,4.0345534,4.0322543,4.0267048,4.0300345,4.033602,4.0332056,4.0245643,4.0380416,4.0290832,4.0299552,4.0282111,4.026467,4.0202833,4.0237715
4.0357425,4.027894,4.0172707,4.0310651,4.0218688,4.0359804,4.0121176,4.0316993,4.0729241,4.0731619,4.0733205,4.0752231,4.0729241,4.0790285,4.0735583,4.0721313,4.0730826,4.0753817,4.0721313,4.0733997
4.0753817,4.0749853,4.0688809,4.0752231,4.0703079,4.0785528,4.0680881,4.0772844,4.1013057,4.0984517,4.0966283,4.0997201,4.10083,4.1027327,4.0992445,4.0960733,4.0987688,4.103367,4.1017021,4.101385
4.0975004,4.1014643,4.0975796,4.099958,4.097104,4.1021778,4.0993238,4.1026534,4.0448595,4.0467622,4.0488235,4.048982,4.0424812,4.0533423,4.0455731,4.0453352,4.0445424,4.0442253,4.0389929,4.0416091
4.0496162,4.0443839,4.0351876,4.0465244,4.0387551,4.0508847,4.0317786,4.0477136,4.0276561,4.0310651,4.0344741,4.034157,4.0258327,4.0390722,4.0302723,4.0309858,4.029321,4.0275769,4.021631,4.0249607
4.0366146,4.0290039,4.0184599,4.032175,4.0231373,4.037011,4.0135446,4.0328092,4.0104528,4.0156851,4.0202833,4.0190941,4.0088672,4.024485,4.0145752,4.0160022,4.0135446,4.0106113,4.0035555,4.0077573
4.0227409,4.0128311,4.0008601,4.0171121,4.0065681,4.0222652,3.9947556,4.0171914,3.9801684,3.9893647,3.9960241,3.9934872,3.9796928,3.9996709,3.9876206,3.9905539,3.98659,3.9811198,3.9724784,3.9780279
3.999116,3.9848459,3.9704172,3.9907917,3.9779486,3.9970547,3.9616173,3.9903161,4.0109284,4.0138617,4.0185391,4.0175878,4.007678,4.0231373,4.0132275,4.0148131,4.012514,4.0095807,4.0027628,4.0068059
4.0221859,4.0124347,4.0007015,4.0165572,4.006251,4.0218688,3.9945971,4.016795,4.0218688,4.0253571,4.0288453,4.0286868,4.0200454,4.033602,4.0246436,4.0254364,4.0237715,4.0221067,4.015923,4.0194905
4.0320957,4.0240886,4.0135446,4.0274976,4.018222,4.0323336,4.0085501,4.0281318,4.04042,4.0413713,4.0435118,4.0443046,4.0378831,4.0488235,4.0410542,4.0410542,4.0403407,4.0400236,4.035029,4.0375659
4.0465244,4.041292,4.032175,4.0435118,4.0357425,4.0477136,4.0289246,4.044701,4.0394686,4.0411335,4.0433533,4.0439082,4.0374867,4.0485063,4.0405785,4.0406578,4.0397857,4.0395479,4.0345534,4.037011
4.0456523,4.0406578,4.0315408,4.0427983,4.035029,4.0471586,4.0281318,4.044146,4.0386758,4.0401028,4.0424019,4.0429569,4.036456,4.0474757,4.0395479,4.0394686,4.0388344,4.0385173,4.0332849,4.0359804
4.0448595,4.0395479,4.0301931,4.0416884,4.0338399,4.0460487,4.0269426,4.0427983,4.0390722,4.0630936,4.0635692,4.0654719,4.0621422,4.0693565,4.0634107,4.0619044,4.0628557,4.0645206,4.060953,4.0624593
4.065789,4.0645998,4.0576234,4.0652341,4.0593675,4.0685638,4.0562756,4.0669782,4.0647584,4.0833888,4.0823582,4.0852122,4.084578,4.0884626,4.0839438,4.0814069,4.0835474,4.0871149,4.0849744,4.0851329
4.0837852,4.0859257,4.0809312,4.0852122,4.0814069,4.087987,4.0816447,4.0875906,4.0875113,4.0755403,4.0749853,4.0771258,4.0750646,4.0804555,4.0751439,4.0730826,4.0746682,4.0773637,4.0747475,4.075461
4.0758574,4.076333,4.0704664,4.076333,4.0713385,4.0793456,4.0700701,4.0783943,4.0772051,4.0753024,4.074906,4.0771258,4.0753817,4.0806141,4.075461,4.0733205,4.0748268,4.0776015,4.0746682,4.0755403
4.0760159,4.0764916,4.0705457,4.0764916,4.0715763,4.0795835,4.0702286,4.0785528,4.0773637,4.0567513,4.0574648,4.0584954,4.0539766,4.0625386,4.0556414,4.0546901,4.0550072,4.0558792,4.051836,4.0535009
4.058654,4.0556414,4.0479514,4.0570684,4.0504883,4.0607152,4.0458902,4.0584954,4.0554036,4.0330471,4.0355047,4.0354254,4.0276561,4.0401821,4.0313822,4.0318579,4.030748,4.0294796,4.0237715,4.0268634
4.0961526,4.1003544,4.0968661,4.0987688,4.0960733,4.1010679,4.0987688,4.1016228,4.1029706,4.1023363,4.0997201,4.103367,4.1049525,4.1060624,4.1027327,4.0992445,4.1024949,4.1077273,4.1065381,4.1059831
4.1001165,4.1051904,4.1019399,4.1032084,4.1010679,4.1053489,4.1041597,4.1061417,4.1078065,4.0996409,4.0971832,4.1005129,4.1019399,4.1032084,4.0998787,4.0963905,4.099403,4.1044768,4.1029706,4.1024949
4.0974211,4.1018607,4.0982931,4.1001165,4.0975004,4.1023363,4.1001165,4.1028913,4.1041597,4.0476343,4.0481892,4.0485063,4.0421641,4.0527081,4.0448595,4.0444632,4.0440668,4.0440668,4.0389137,4.0413713
4.0487442,4.0439082,4.0346326,4.046128,4.0382002,4.0500919,4.0314615,4.0469208,4.0425605,4.0251985,4.0292417,4.028766,4.0200454,4.0337606,4.0244057,4.0251192,4.0236922,4.0217103,4.0156058,4.0190148
4.0311444,4.0231373,4.0121969,4.0266255,4.0171121,4.0313822,4.0071231,4.0270219,4.0207589,4.0318579,4.0346326,4.0347912,4.0271805,4.0397065,4.0309858,4.031303,4.0303516,4.0290832,4.0235337,4.0265463
4.0374074,4.0306687,4.0203625,4.0333642,4.0246436,4.0379623,4.0160022,4.0342362,4.0285282,4.0485063,4.0498541,4.0508847,4.0456523,4.055245,4.0480307,4.0473965,4.0473172,4.0477928,4.0433533,4.0454145
4.0522324,4.0485063,4.0401028,4.0501712,4.0430361,4.0542937,4.0373281,4.0516775,4.0477136,4.0523117,4.0542144,4.0555621,4.0507261,4.0596053,4.0527081,4.0517568,4.0520739,4.0528667,4.0487442,4.0504883
4.0562756,4.0533423,4.0452559,4.0546901,4.0478721,4.0584954,4.0428776,4.0561171,4.0526288,4.0611116,4.0719727,4.0746682,4.0726862,4.0782357,4.0727655,4.0707043,4.0723691,4.0749853,4.072052,4.0729241
4.1035255,4.1093921,4.1063795,4.1070138,4.1050318,4.1089164,4.1089957,4.1101056,4.1120876,4.1072516,4.0598431,4.0606359,4.0558792,4.0642035,4.0573855,4.0561171,4.056672,4.0577819,4.0535802,4.0553243
4.0596846,4.0569099,4.0491406,4.0582576,4.0515189,4.0619837,4.0470793,4.0596846,4.0564342,4.0567513,4.0452559,4.0458109,4.0392308,4.0500919,4.0420848,4.0417677,4.0415299,4.041292,4.0362975,4.0388344
4.0467622,4.0416884,4.0325714,4.0439875,4.0360597,4.0482685,4.0291624,4.0449388,4.04042,4.0420055,4.0272598,4.0265463,4.0174292,4.0315408,4.0221067,4.0228202,4.0213139,4.0191734,4.0131482,4.0165572
4.0290832,4.0209968,4.0097392,4.024485,4.0148923,4.029321,4.0045069,4.0248021,4.0183013,4.0217896,4.0241679,4.0238508,4.0147338,4.0290039,4.0194905,4.0202833,4.0186977,4.0163986,4.0102942,4.0137824
4.0270219,4.0184599,4.0072816,4.0221859,4.0123554,4.0270219,4.0018114,4.0225031,4.0156851,4.0121969,4.016795,4.0160815,4.0058546,4.0213932,4.0112455,4.012514,4.010532,4.0075987,4.0009394,4.0046654
4.0197283,4.0101356,3.9981646,4.0140996,4.0037141,4.0194112,3.9919809,4.0144167,4.0068059,4.0113248,4.0274976,4.0278147,4.0195698,4.0328092,4.0237715,4.0243265,4.0231373,4.0214724,4.0156851,4.0186977
4.0309066,4.023613,4.0128311,4.0267841,4.0175085,4.0313822,4.0080744,4.0272598,4.021076,4.0244057,4.0434325,4.0448595,4.0391515,4.0494577,4.0419262,4.0413713,4.041292,4.0413713,4.0366146,4.0389137
4.0468415,4.0424812,4.033602,4.0443839,4.0369317,4.0485856,4.0305894,4.0456523,4.0413713,4.0426398,4.0764123,4.0802177,4.0794249,4.0837059,4.0790285,4.0764916,4.0787114,4.0821204,4.0799006,4.0801384
4.0795835,4.0814861,4.0760952,4.0808519,4.0765709,4.0836266,4.0766502,4.0832303,4.0827546,4.0802177,4.095677,4.0998787,4.1015435,4.1025742,4.0995616,4.095677,4.0992445,4.1043976,4.1034462,4.1025742
4.0972625,4.1021778,4.0987688,4.1002751,4.0978967,4.1024156,4.101385,4.1032084,4.1051111,4.1003544,4.1971532,4.209917,4.2276754,4.2095206,4.2159422,4.205636,4.2165764,4.2320357,4.2386158,4.2319564
4.2001658,4.2241871,4.2323528,4.2145944,4.2228394,4.2126125,4.2459094,4.2211745,4.2346519,4.2183998,4.1967568,4.2060324,4.2214124,4.205081,4.209917,4.2004036,4.2103927,4.2249006,4.2306879,4.224425
4.1937442,4.2159422,4.2230772,4.2069044,4.2143566,4.2053982,4.2356825,4.2132467,4.2256141,4.210472,4.1946956,4.2016721,4.21618,4.2009586,4.2053982,4.1962019,4.2055567,4.2196683,4.2247421,4.219034
4.189701,4.2107098,4.2172899,4.202227,4.2088071,4.2007207,4.2290231,4.2081729,4.2197475,4.2053982,4.1872434,4.1883533,4.2007207,4.1878776,4.1909695,4.1828038,4.1910488,4.2038126,4.2077765,4.2030198
4.1770958,4.1955676,4.2004829,4.1880362,4.1934271,4.1872434,4.2105512,4.1935857,4.2034955,4.1908109,4.1793949,4.1723391,4.1823282,4.1724184,4.1743211,4.1667103,4.1741625,4.1852615,4.1880362,4.1840723
4.16235,4.1778093,4.1809012,4.1715463,4.1751931,4.171467,4.1893839,4.1764616,4.1846272,4.1736075,4.1647284,4.1549771,4.16235,4.1555321,4.1560078,4.1495862,4.1557699,4.1650455,4.1666311,4.1638563
4.1464944,4.1587032,4.1598924,4.153788,4.1556114,4.1542636,4.1664725,4.158069,4.1640942,4.155215,4.148397,4.1053489,4.1055075,4.1071723,4.103367,4.0998787,4.1028913,4.1075687,4.1055867,4.1054282
4.1001165,4.1037633,4.0997201,4.1023363,4.099403,4.1045561,4.1012264,4.104794,4.1055867,4.1019399,4.099958,4.1031291,4.1038426,4.1058246,4.1021778,4.0986895,4.1017814,4.1061417,4.1043976,4.104239
4.0996409,4.103367,4.099403,4.1017814,4.0990066,4.1041597,4.10083,4.1044768,4.1051111,4.1017021,4.0997201,4.1028913,4.1035255,4.1054282,4.1018607,4.0983724,4.1013057,4.1058246,4.104239,4.1040012
4.0995616,4.1030498,4.0990066,4.1017021,4.0988481,4.1040012,4.1005922,4.1043183,4.1050318,4.1014643,4.0993238,4.1026534,4.1032084,4.1054282,4.1016228,4.0982931,4.1013057,4.105666,4.1040012,4.1037633
4.099403,4.1031291,4.0989274,4.1017021,4.0986895,4.1040012,4.1003544,4.104239,4.1049525,4.1014643,4.0992445,4.1025742,4.1031291,4.1052696,4.1017021,4.0981346,4.1012264,4.1055075,4.1040805,4.1036048
4.099403,4.1029706,4.0990066,4.101385,4.0986895,4.1038426,4.1004337,4.104239,4.104794,4.1013057,4.0993238,4.1024156,4.1031291,4.1050318,4.1014643,4.0981346,4.1012264,4.1055075,4.1040805,4.1035255
4.0993238,4.1028913,4.0989274,4.101385,4.0986895,4.1037633,4.1004337,4.1043976,4.1048732,4.101385,4.0993238,4.1024156,4.1031291,4.1050318,4.1015435,4.0981346,4.1010679,4.1055867,4.1038426,4.1036841
4.0992445,4.1028913,4.0989274,4.1014643,4.0986103,4.1037633,4.1006715,4.1040805,4.1048732,4.1014643,4.0993238,4.1026534,4.1031291,4.1051111,4.1014643,4.0980553,4.1011472,4.1055867,4.1039219,4.1037633
4.0992445,4.1029706,4.0990859,4.1015435,4.0986103,4.1036841,4.1005129,4.104239,4.1048732,4.101385,4.0993238,4.1024949,4.1031291,4.1051904,4.1016228,4.0981346,4.1012264,4.1055867,4.1038426,4.1036048
4.0992445,4.1029706,4.0990859,4.1015435,4.0989274,4.1038426,4.1005922,4.1043183,4.104794,4.1015435,4.099403,4.1024156,4.1032877,4.1051904,4.1015435,4.0980553,4.1012264,4.1055867,4.1039219,4.1036841
4.0994823,4.1029706,4.0991652,4.1016228,4.0988481,4.1040012,4.1006715,4.104239,4.1051111,4.101385,4.0994823,4.1025742,4.1032877,4.1053489,4.1016228,4.0981346,4.101385,4.1055867,4.1040805,4.1036841
4.099403,4.1030498,4.0992445,4.1015435,4.0990066,4.1039219,4.10083,4.1043976,4.1051111,4.1015435,4.0994823,4.1024949,4.1032877,4.1051904,4.1017814,4.0982139,4.1012264,4.1058246,4.1040012,4.1039219
4.0994823,4.1032084,4.0991652,4.1017021,4.0988481,4.1041597,4.1007508,4.1046354,4.1051904,4.1015435,4.0996409,4.1027327,4.1036048,4.1052696,4.1019399,4.0982931,4.1016228,4.105666,4.1043976,4.1037633
4.0996409,4.1032877,4.099403,4.1018607,4.0990066,4.1043183,4.10083,4.1047147,4.1051904,4.1017021,4.0997994,4.102812,4.1036841,4.1054282,4.1020192,4.0982931,4.1015435,4.1059831,4.1043976,4.1039219
4.0996409,4.1035255,4.099403,4.1019399,4.0990859,4.1043183,4.1009093,4.1047147,4.1052696,4.1020192,4.0997994,4.1029706,4.1036841,4.1054282,4.1022571,4.0984517,4.1019399,4.1059039,4.1044768,4.1040012
4.0997994,4.103367,4.0995616,4.1021778,4.0992445,4.1043976,4.1009886,4.1047147,4.1051904,4.1017814,4.0998787,4.1029706,4.1036841,4.1055867,4.1021778,4.0986103,4.1018607,4.1060624,4.1047147,4.1040805
4.0997994,4.1035255,4.0997201,4.1021778,4.0992445,4.1044768,4.1009886,4.1048732,4.1053489,4.1019399,4.1000373,4.1031291,4.1037633,4.1058246,4.1024156,4.0986895,4.1020192,4.1060624,4.104794,4.1041597
4.0998787,4.1036048,4.0997994,4.1020985,4.099403,4.1044768,4.1011472,4.1049525,4.1053489,4.1020192,4.1001165,4.1029706,4.1039219,4.1059039,4.1022571,4.0987688,4.1020192,4.1060624,4.1048732,4.1043183
4.099958,4.1036841,4.0998787,4.1022571,4.0994823,4.1045561,4.1011472,4.1049525,4.1054282,4.1022571,4.1001165,4.1031291,4.1037633,4.1058246,4.1022571,4.0989274,4.1020192,4.1061417,4.1048732,4.1043976
4.099958,4.1036048,4.0997201,4.1023363,4.0994823,4.1045561,4.1012264,4.1051111,4.1054282,4.1021778,4.1001165,4.1031291,4.1039219,4.1059831,4.1024156,4.0987688,4.1022571,4.106221,4.1048732,4.104239
4.1001958,4.1038426,4.099958,4.1022571,4.0995616,4.1046354,4.1013057,4.1049525,4.1055075,4.1020985,4.1001165,4.103367,4.1040805,4.1059831,4.1025742,4.0988481,4.1023363,4.1063002,4.1048732,4.1043976
4.1000373,4.1039219,4.099958,4.1024156,4.0996409,4.1045561,4.1013057,4.1051111,4.1055075,4.1022571,4.1001958,4.103367,4.1040012,4.1058246,4.1026534,4.0987688,4.1021778,4.1063795,4.1049525,4.1043976
4.1000373,4.1040012,4.0998787,4.1024949,4.0996409,4.1046354,4.1013057,4.1050318,4.105666,4.1024156,4.1002751,4.1034462,4.1040805,4.1061417,4.1026534,4.0988481,4.1024949,4.1063002,4.1050318,4.1043976
4.1002751,4.1040012,4.1001165,4.1024949,4.0997201,4.1048732,4.1015435,4.1051111,4.1057453,4.1025742,4.1003544,4.1034462,4.1041597,4.1059831,4.1027327,4.0989274,4.1023363,4.1065381,4.1048732,4.1044768
4.1001958,4.1040012,4.1001165,4.1024949,4.0997994,4.104794,4.101385,4.1052696,4.1057453,4.1024949,4.1004337,4.1036048,4.104239,4.1061417,4.1027327,4.0990066,4.1023363,4.1064588,4.1049525,4.1045561
4.1001958,4.1040805,4.099958,4.1026534,4.0998787,4.1048732,4.1017021,4.1052696,4.1059039,4.1024949,4.1006715,4.1035255,4.1043976,4.1061417,4.1028913,4.0990066,4.1025742,4.1065381,4.1051111,4.1048732
4.1005922,4.1040012,4.1004337,4.1026534,4.1000373,4.1049525,4.1018607,4.1052696,4.1059039,4.1025742,4.1006715,4.1036841,4.1044768,4.1063002,4.1030498,4.0993238,4.1026534,4.1066966,4.1052696,4.1048732
4.1003544,4.1041597,4.1001958,4.102812,4.1000373,4.1051111,4.1017021,4.1055867,4.1061417,4.1026534,4.1007508,4.1036048,4.1046354,4.1063795,4.1029706,4.0992445,4.1026534,4.1066966,4.1052696,4.1048732
